dataset,best_lag,abs_lag_min,corr_at_0,corr_best
PEMS08,0,0,0.9998314380645752,0.9998314380645752
PEMS08,0,0,0.9999985694885254,0.9999985694885254
PEMS08,-1,5,0.8890862464904785,0.8971707820892334
PEMS08,2,10,0.5379450917243958,0.5401906967163086
PEMS08,1,5,0.46303099393844604,0.4730120003223419
PEMS08,1,5,0.7840589284896851,0.8034615516662598
PEMS08,-3,15,0.43625912070274353,0.4457469880580902
PEMS08,1,5,0.851815938949585,0.8716714382171631
PEMS08,1,5,0.34406039118766785,0.3646589517593384
PEMS08,-1,5,0.7971155047416687,0.8386825919151306
PEMS08,1,5,0.7250062227249146,0.8421580791473389
PEMS08,3,15,0.4012085795402527,0.4094817340373993
PEMS08,5,25,0.37831538915634155,0.3822380304336548
PEMS08,0,0,0.42789536714553833,0.42789536714553833
PEMS08,-4,20,0.5530726313591003,0.5614826083183289
PEMS08,-1,5,0.38128286600112915,0.3841177821159363
PEMS08,0,0,0.9997045397758484,0.9997045397758484
PEMS08,6,30,0.5638557076454163,0.5708940029144287
PEMS08,0,0,0.007816026918590069,0.007816026918590069
PEMS08,4,20,0.5934995412826538,0.5968735218048096
PEMS08,0,0,0.3681980073451996,0.3681980073451996
PEMS08,1,5,0.6201662421226501,0.6914973258972168
PEMS08,-1,5,0.6862351894378662,0.7134683132171631
PEMS08,12,60,0.13376720249652863,0.17280468344688416
PEMS08,4,20,0.5938270092010498,0.5971071124076843
PEMS08,4,20,0.5533414483070374,0.5614185929298401
PEMS08,0,0,0.4089494049549103,0.4089494049549103
PEMS08,-1,5,0.3530029356479645,0.35499411821365356
PEMS08,-4,20,0.47952911257743835,0.48311400413513184
PEMS08,-2,10,0.5829419493675232,0.5886070728302002
PEMS08,-3,15,0.5083059668540955,0.5142884850502014
PEMS08,-1,5,0.34043291211128235,0.35177096724510193
PEMS08,1,5,0.04859634116292,0.050095442682504654
PEMS08,4,20,0.269024133682251,0.2717365622520447
PEMS08,1,5,0.6020216345787048,0.6163479089736938
PEMS08,5,25,0.4732643961906433,0.4824814200401306
PEMS08,-2,10,0.5833501815795898,0.589143693447113
PEMS08,-4,20,0.6148830056190491,0.6253055930137634
PEMS08,0,0,0.5410853624343872,0.5410853624343872
PEMS08,-1,5,0.5467549562454224,0.549235463142395
PEMS08,-4,20,0.6148830056190491,0.6253055930137634
PEMS08,0,0,0.8700064420700073,0.8700064420700073
PEMS08,-2,10,0.3138520121574402,0.31877440214157104
PEMS08,6,30,0.5867021083831787,0.5959265232086182
PEMS08,-1,5,0.7179675698280334,0.7936404347419739
PEMS08,-2,10,0.5835580825805664,0.6027403473854065
PEMS08,0,0,0.8342755436897278,0.8342755436897278
PEMS08,-1,5,0.2656995952129364,0.2694520652294159
PEMS08,1,5,0.4884662330150604,0.5444049835205078
PEMS08,-4,20,0.22380807995796204,0.2264643758535385
PEMS08,-9,45,0.28249141573905945,0.3136104941368103
PEMS08,-12,60,0.4359682500362396,0.4720113277435303
PEMS08,-3,15,0.22306059300899506,0.2298753708600998
PEMS08,-1,5,0.25216901302337646,0.2663252651691437
PEMS08,4,20,0.048440929502248764,0.05417732894420624
PEMS08,-1,5,0.6788871884346008,0.7192004919052124
PEMS08,1,5,0.6627336740493774,0.7316803336143494
PEMS08,-1,5,0.5216450691223145,0.6041509509086609
PEMS08,-6,30,0.295028954744339,0.31900593638420105
PEMS08,1,5,0.8991369009017944,0.9129383563995361
PEMS08,-1,5,0.6990818977355957,0.7290568947792053
PEMS08,1,5,0.6365784406661987,0.6704350113868713
PEMS08,2,10,0.536465048789978,0.537236213684082
PEMS08,1,5,0.861710250377655,0.8654272556304932
PEMS08,-1,5,0.6761177778244019,0.6902679800987244
PEMS08,-1,5,0.6272660493850708,0.6437127590179443
PEMS08,-3,15,0.3513685166835785,0.3545253574848175
PEMS08,0,0,0.47791630029678345,0.47791630029678345
PEMS08,1,5,0.7170087695121765,0.7202330231666565
PEMS08,-1,5,0.2906908392906189,0.31456685066223145
PEMS08,-1,5,0.16917310655117035,0.17563611268997192
PEMS08,4,20,0.18547776341438293,0.1862727254629135
PEMS08,-2,10,0.31899136304855347,0.3241260349750519
PEMS08,1,5,0.2011382132768631,0.2066211998462677
PEMS08,-1,5,0.5519475936889648,0.5538779497146606
PEMS08,-2,10,0.4296685457229614,0.4326665997505188
PEMS08,-1,5,0.6264910101890564,0.6600387096405029
PEMS08,0,0,0.637759268283844,0.637759268283844
PEMS08,-8,40,0.5837375521659851,0.604991614818573
PEMS08,0,0,0.6537814140319824,0.6537814140319824
PEMS08,-1,5,0.7918212413787842,0.7979556322097778
PEMS08,10,50,0.3307642340660095,0.37177565693855286
PEMS08,-1,5,0.517093300819397,0.5794122219085693
PEMS08,1,5,0.6907901167869568,0.7621219754219055
PEMS08,-12,60,0.24941353499889374,0.30798354744911194
PEMS08,1,5,0.7997961044311523,0.8467260599136353
PEMS08,0,0,-0.20066837966442108,-0.20066837966442108
PEMS08,-1,5,0.4837237000465393,0.579357922077179
PEMS08,-6,30,0.30678656697273254,0.30895406007766724
PEMS08,1,5,0.8488240242004395,0.9128960371017456
PEMS08,7,35,0.31034258008003235,0.32124558091163635
PEMS08,0,0,0.9999984502792358,0.9999984502792358
PEMS08,-12,60,0.04917338863015175,0.08692383021116257
PEMS08,0,0,0.9999984502792358,0.9999984502792358
PEMS08,0,0,0.6878587007522583,0.6878587007522583
PEMS08,-2,10,0.38798797130584717,0.391038715839386
PEMS08,0,0,0.4906415045261383,0.4906415045261383
PEMS08,0,0,0.6875823140144348,0.6875823140144348
PEMS08,0,0,0.6708923578262329,0.6708923578262329
PEMS08,0,0,0.13854378461837769,0.13854378461837769
PEMS08,12,60,0.1392197459936142,0.16247029602527618
PEMS08,1,5,0.831021249294281,0.8311821222305298
PEMS08,0,0,0.49882182478904724,0.49882182478904724
PEMS08,-1,5,0.8023012280464172,0.8165544271469116
PEMS08,0,0,0.8547323346138,0.8547323346138
PEMS08,1,5,0.6890552043914795,0.7180841565132141
PEMS08,-1,5,0.6879655718803406,0.7035884261131287
PEMS08,-11,55,0.42929375171661377,0.4652602970600128
PEMS08,0,0,0.9999984502792358,0.9999984502792358
PEMS08,0,0,0.29767730832099915,0.29767730832099915
PEMS08,-6,30,0.6076024174690247,0.6161401271820068
PEMS08,-5,25,0.45459410548210144,0.47101953625679016
PEMS08,-1,5,0.8966038823127747,0.9181140661239624
PEMS08,-3,15,0.6522881388664246,0.6527994275093079
PEMS08,1,5,0.9026640057563782,0.9152163863182068
PEMS08,2,10,0.5567789077758789,0.5663607716560364
PEMS08,1,5,0.09233227372169495,0.09303309768438339
PEMS08,12,60,0.13116873800754547,0.17793627083301544
PEMS08,-1,5,0.2926557660102844,0.300136536359787
PEMS08,-1,5,0.19037647545337677,0.19135034084320068
PEMS08,1,5,0.8570713996887207,0.8834919929504395
PEMS08,-11,55,0.6404194831848145,0.7115944623947144
PEMS07,0,0,0.6177316308021545,0.6177316308021545
PEMS07,0,0,0.964898407459259,0.964898407459259
PEMS07,0,0,0.6848657131195068,0.6848657131195068
PEMS07,7,35,0.4598485231399536,0.4847141206264496
PEMS07,0,0,0.8445661067962646,0.8445661067962646
PEMS07,0,0,0.8430749773979187,0.8430749773979187
PEMS07,-3,15,0.49924802780151367,0.5194950699806213
PEMS07,-5,25,0.4581919014453888,0.4819831848144531
PEMS07,5,25,0.2554452121257782,0.25908777117729187
PEMS07,0,0,0.9719927310943604,0.9719927310943604
PEMS07,0,0,0.937620997428894,0.937620997428894
PEMS07,0,0,0.9819393754005432,0.9819393754005432
PEMS07,0,0,0.984294056892395,0.984294056892395
PEMS07,0,0,0.7998681664466858,0.7998681664466858
PEMS07,1,5,0.819692850112915,0.8203078508377075
PEMS07,0,0,0.9005653262138367,0.9005653262138367
PEMS07,0,0,0.8885424733161926,0.8885424733161926
PEMS07,-5,25,0.2649174630641937,0.2759924829006195
PEMS07,0,0,0.9999997615814209,0.9999997615814209
PEMS07,0,0,0.7111434936523438,0.7111434936523438
PEMS07,0,0,0.7959082722663879,0.7959082722663879
PEMS07,0,0,0.8079014420509338,0.8079014420509338
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,-12,60,0.362938791513443,0.5236490964889526
PEMS07,0,0,0.7805193662643433,0.7805193662643433
PEMS07,0,0,1.000002384185791,1.000002384185791
PEMS07,0,0,0.9251272082328796,0.9251272082328796
PEMS07,0,0,0.9060580134391785,0.9060580134391785
PEMS07,0,0,0.7258532047271729,0.7258532047271729
PEMS07,0,0,0.7399587035179138,0.7399587035179138
PEMS07,0,0,0.6191349625587463,0.6191349625587463
PEMS07,0,0,0.8301478624343872,0.8301478624343872
PEMS07,0,0,0.9620622992515564,0.9620622992515564
PEMS07,0,0,0.9608630537986755,0.9608630537986755
PEMS07,0,0,0.7183001637458801,0.7183001637458801
PEMS07,1,5,0.6972965002059937,0.7069393396377563
PEMS07,0,0,0.9381483197212219,0.9381483197212219
PEMS07,0,0,0.7583633661270142,0.7583633661270142
PEMS07,-2,10,0.7138901352882385,0.7194404006004333
PEMS07,0,0,0.7071637511253357,0.7071637511253357
PEMS07,-11,55,0.32256147265434265,0.3646663725376129
PEMS07,-10,50,0.5474372506141663,0.599119246006012
PEMS07,0,0,0.9632512331008911,0.9632512331008911
PEMS07,0,0,0.9397692084312439,0.9397692084312439
PEMS07,0,0,0.9397088885307312,0.9397088885307312
PEMS07,0,0,0.772383451461792,0.772383451461792
PEMS07,0,0,0.955760657787323,0.955760657787323
PEMS07,0,0,0.8385117650032043,0.8385117650032043
PEMS07,0,0,0.8385117650032043,0.8385117650032043
PEMS07,0,0,0.9716352224349976,0.9716352224349976
PEMS07,0,0,0.9859426617622375,0.9859426617622375
PEMS07,0,0,0.9064643383026123,0.9064643383026123
PEMS07,0,0,0.9104425311088562,0.9104425311088562
PEMS07,0,0,0.8447806239128113,0.8447806239128113
PEMS07,0,0,0.8205239176750183,0.8205239176750183
PEMS07,0,0,0.9371610283851624,0.9371610283851624
PEMS07,0,0,0.8819835782051086,0.8819835782051086
PEMS07,0,0,0.4401448667049408,0.4401448667049408
PEMS07,0,0,0.6241492033004761,0.6241492033004761
PEMS07,0,0,0.8381070494651794,0.8381070494651794
PEMS07,0,0,0.9300757646560669,0.9300757646560669
PEMS07,0,0,0.9790135025978088,0.9790135025978088
PEMS07,0,0,0.5692363977432251,0.5692363977432251
PEMS07,0,0,0.921943724155426,0.921943724155426
PEMS07,0,0,0.8677215576171875,0.8677215576171875
PEMS07,0,0,0.9153173565864563,0.9153173565864563
PEMS07,0,0,0.733241617679596,0.733241617679596
PEMS07,0,0,0.32078275084495544,0.32078275084495544
PEMS07,-1,5,0.4274328351020813,0.43161967396736145
PEMS07,12,60,0.4138031005859375,0.5259711146354675
PEMS07,0,0,0.9866836667060852,0.9866836667060852
PEMS07,0,0,0.7189192771911621,0.7189192771911621
PEMS07,0,0,0.637730062007904,0.637730062007904
PEMS07,0,0,0.8730546236038208,0.8730546236038208
PEMS07,7,35,0.4943099319934845,0.5348483324050903
PEMS07,0,0,0.5662736296653748,0.5662736296653748
PEMS07,0,0,0.878477931022644,0.878477931022644
PEMS07,0,0,0.9723487496376038,0.9723487496376038
PEMS07,0,0,0.8662886023521423,0.8662886023521423
PEMS07,0,0,0.5494078397750854,0.5494078397750854
PEMS07,0,0,0.7890782356262207,0.7890782356262207
PEMS07,0,0,0.7891294956207275,0.7891294956207275
PEMS07,0,0,0.9157959222793579,0.9157959222793579
PEMS07,0,0,0.9798175692558289,0.9798175692558289
PEMS07,0,0,0.9998771548271179,0.9998771548271179
PEMS07,0,0,0.9837022423744202,0.9837022423744202
PEMS07,0,0,0.4243480861186981,0.4243480861186981
PEMS07,12,60,0.20329593122005463,0.2436131238937378
PEMS07,0,0,0.8567657470703125,0.8567657470703125
PEMS07,0,0,0.7656248807907104,0.7656248807907104
PEMS07,0,0,0.8844866156578064,0.8844866156578064
PEMS07,0,0,0.7372225522994995,0.7372225522994995
PEMS07,0,0,0.9020670056343079,0.9020670056343079
PEMS07,0,0,0.9673022031784058,0.9673022031784058
PEMS07,1,5,0.7997694611549377,0.8047356009483337
PEMS07,-1,5,0.7599040865898132,0.769601047039032
PEMS07,-1,5,0.2983037531375885,0.32097163796424866
PEMS07,0,0,0.8460929989814758,0.8460929989814758
PEMS07,1,5,0.7401120662689209,0.7409002184867859
PEMS07,0,0,0.8499868512153625,0.8499868512153625
PEMS07,-1,5,0.562114417552948,0.5777709484100342
PEMS07,1,5,0.6375300288200378,0.6613466143608093
PEMS07,0,0,0.8184294104576111,0.8184294104576111
PEMS07,0,0,0.8674166202545166,0.8674166202545166
PEMS07,0,0,0.9645683765411377,0.9645683765411377
PEMS07,0,0,0.8667386770248413,0.8667386770248413
PEMS07,0,0,0.9481293559074402,0.9481293559074402
PEMS07,0,0,0.5535674095153809,0.5535674095153809
PEMS07,0,0,0.6314348578453064,0.6314348578453064
PEMS07,0,0,0.8266445398330688,0.8266445398330688
PEMS07,0,0,0.671941876411438,0.671941876411438
PEMS07,0,0,0.9540204405784607,0.9540204405784607
PEMS07,0,0,0.9631763696670532,0.9631763696670532
PEMS07,0,0,0.9194468855857849,0.9194468855857849
PEMS07,6,30,0.5536300539970398,0.5704313516616821
PEMS07,0,0,0.9837729930877686,0.9837729930877686
PEMS07,0,0,0.9640900492668152,0.9640900492668152
PEMS07,0,0,0.9691874980926514,0.9691874980926514
PEMS07,0,0,0.7300184965133667,0.7300184965133667
PEMS07,0,0,0.9548962116241455,0.9548962116241455
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.9649138450622559,0.9649138450622559
PEMS07,0,0,0.8753095865249634,0.8753095865249634
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,7,35,0.4185536801815033,0.4384276866912842
PEMS07,-1,5,0.4050448536872864,0.4091751277446747
PEMS07,0,0,0.6432920098304749,0.6432920098304749
PEMS07,0,0,0.9014613032341003,0.9014613032341003
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,2,10,0.5158580541610718,0.5196760296821594
PEMS07,1,5,0.42603737115859985,0.4274838864803314
PEMS07,0,0,0.563068687915802,0.563068687915802
PEMS07,12,60,0.3275667428970337,0.4277268350124359
PEMS07,-12,60,0.5245055556297302,0.5698547959327698
PEMS07,-12,60,0.4282781779766083,0.484295517206192
PEMS07,0,0,0.5529855489730835,0.5529855489730835
PEMS07,0,0,0.535747230052948,0.535747230052948
PEMS07,0,0,0.9113370776176453,0.9113370776176453
PEMS07,0,0,0.5925070643424988,0.5925070643424988
PEMS07,-3,15,0.6125646829605103,0.6200137138366699
PEMS07,-11,55,0.4551815390586853,0.5027508735656738
PEMS07,0,0,0.911888062953949,0.911888062953949
PEMS07,0,0,0.965429425239563,0.965429425239563
PEMS07,-4,20,0.6450240015983582,0.6599646806716919
PEMS07,0,0,0.9999976754188538,0.9999976754188538
PEMS07,0,0,0.31771573424339294,0.31771573424339294
PEMS07,0,0,0.9282488226890564,0.9282488226890564
PEMS07,0,0,0.9107240438461304,0.9107240438461304
PEMS07,0,0,0.9837022423744202,0.9837022423744202
PEMS07,0,0,0.7463738322257996,0.7463738322257996
PEMS07,0,0,0.9988517761230469,0.9988517761230469
PEMS07,0,0,0.7393361330032349,0.7393361330032349
PEMS07,0,0,0.8156430125236511,0.8156430125236511
PEMS07,0,0,0.9174737334251404,0.9174737334251404
PEMS07,-1,5,0.6273425817489624,0.6294376254081726
PEMS07,0,0,0.6173365116119385,0.6173365116119385
PEMS07,0,0,0.8359302282333374,0.8359302282333374
PEMS07,0,0,0.8007727861404419,0.8007727861404419
PEMS07,-1,5,0.8037652373313904,0.8041187524795532
PEMS07,-5,25,0.5283092260360718,0.5492721199989319
PEMS07,0,0,1.0000019073486328,1.0000019073486328
PEMS07,0,0,0.8235541582107544,0.8235541582107544
PEMS07,0,0,0.9838575124740601,0.9838575124740601
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.7079932689666748,0.7079932689666748
PEMS07,0,0,0.966279149055481,0.966279149055481
PEMS07,0,0,0.882530689239502,0.882530689239502
PEMS07,0,0,0.7709095478057861,0.7709095478057861
PEMS07,0,0,0.9583895206451416,0.9583895206451416
PEMS07,0,0,0.907351553440094,0.907351553440094
PEMS07,0,0,0.9250577688217163,0.9250577688217163
PEMS07,0,0,0.9226797223091125,0.9226797223091125
PEMS07,0,0,0.9675580263137817,0.9675580263137817
PEMS07,0,0,0.949012815952301,0.949012815952301
PEMS07,0,0,0.8236616849899292,0.8236616849899292
PEMS07,0,0,0.956050455570221,0.956050455570221
PEMS07,0,0,0.7428406476974487,0.7428406476974487
PEMS07,0,0,0.5761396884918213,0.5761396884918213
PEMS07,0,0,0.8010444045066833,0.8010444045066833
PEMS07,-11,55,0.48190101981163025,0.5344221591949463
PEMS07,-1,5,0.46804168820381165,0.4851050078868866
PEMS07,0,0,1.0000003576278687,1.0000003576278687
PEMS07,0,0,0.9530358910560608,0.9530358910560608
PEMS07,0,0,0.8362392783164978,0.8362392783164978
PEMS07,-12,60,0.5307225584983826,0.6505210399627686
PEMS07,0,0,0.9998771548271179,0.9998771548271179
PEMS07,0,0,0.8816227316856384,0.8816227316856384
PEMS07,0,0,0.920941948890686,0.920941948890686
PEMS07,0,0,0.9264909029006958,0.9264909029006958
PEMS07,0,0,0.8617705702781677,0.8617705702781677
PEMS07,-8,40,0.7646605372428894,0.8033067584037781
PEMS07,10,50,0.33586031198501587,0.355782151222229
PEMS07,0,0,0.729246973991394,0.729246973991394
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.4732416570186615,0.4732416570186615
PEMS07,0,0,0.7602598667144775,0.7602598667144775
PEMS07,0,0,0.9050582647323608,0.9050582647323608
PEMS07,0,0,0.9134732484817505,0.9134732484817505
PEMS07,0,0,0.7216290831565857,0.7216290831565857
PEMS07,-12,60,0.0,0.0
PEMS07,-12,60,0.0,0.0
PEMS07,0,0,0.96354740858078,0.96354740858078
PEMS07,0,0,0.8908166885375977,0.8908166885375977
PEMS07,0,0,0.8473711609840393,0.8473711609840393
PEMS07,0,0,0.8887370228767395,0.8887370228767395
PEMS07,0,0,0.9279789924621582,0.9279789924621582
PEMS07,1,5,0.6023196578025818,0.6048965454101562
PEMS07,-5,25,0.6228277087211609,0.6454452872276306
PEMS07,4,20,0.6226219534873962,0.6338639259338379
PEMS07,0,0,0.8459272384643555,0.8459272384643555
PEMS07,8,40,0.3881262540817261,0.40363067388534546
PEMS07,0,0,0.8045768141746521,0.8045768141746521
PEMS07,0,0,0.8813996315002441,0.8813996315002441
PEMS07,0,0,0.9999217391014099,0.9999217391014099
PEMS07,0,0,0.982661783695221,0.982661783695221
PEMS07,0,0,0.6627231240272522,0.6627231240272522
PEMS07,0,0,0.937648355960846,0.937648355960846
PEMS07,0,0,0.9365017414093018,0.9365017414093018
PEMS07,0,0,0.9172342419624329,0.9172342419624329
PEMS07,0,0,0.9443651437759399,0.9443651437759399
PEMS07,0,0,0.918141782283783,0.918141782283783
PEMS07,0,0,0.7452897429466248,0.7452897429466248
PEMS07,0,0,0.982661783695221,0.982661783695221
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,2,10,0.6146484613418579,0.6223271489143372
PEMS07,2,10,0.702221155166626,0.708544909954071
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.9347063302993774,0.9347063302993774
PEMS07,0,0,0.9250741600990295,0.9250741600990295
PEMS07,-1,5,0.5806058049201965,0.5925402045249939
PEMS07,-2,10,0.5910041332244873,0.6058366894721985
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.836497962474823,0.836497962474823
PEMS07,0,0,0.7232018113136292,0.7232018113136292
PEMS07,0,0,0.9984601140022278,0.9984601140022278
PEMS07,0,0,0.8821234107017517,0.8821234107017517
PEMS07,0,0,0.936008095741272,0.936008095741272
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.9218049049377441,0.9218049049377441
PEMS07,0,0,0.8805450797080994,0.8805450797080994
PEMS07,0,0,0.8428787589073181,0.8428787589073181
PEMS07,0,0,0.9274618029594421,0.9274618029594421
PEMS07,-6,30,0.7412486672401428,0.7584611177444458
PEMS07,-11,55,0.7326533794403076,0.7985552549362183
PEMS07,-1,5,0.6402568221092224,0.640534520149231
PEMS07,0,0,0.9740439653396606,0.9740439653396606
PEMS07,0,0,0.8833032250404358,0.8833032250404358
PEMS07,0,0,0.6125136017799377,0.6125136017799377
PEMS07,0,0,0.7805264592170715,0.7805264592170715
PEMS07,0,0,0.9999976754188538,0.9999976754188538
PEMS07,0,0,0.9999995231628418,0.9999995231628418
PEMS07,5,25,0.5350918769836426,0.5514300465583801
PEMS07,1,5,0.6693726778030396,0.6723713874816895
PEMS07,0,0,0.9023048281669617,0.9023048281669617
PEMS07,0,0,0.7559288740158081,0.7559288740158081
PEMS07,0,0,0.9442965984344482,0.9442965984344482
PEMS07,9,45,0.4612525403499603,0.4941888749599457
PEMS07,0,0,0.9665973782539368,0.9665973782539368
PEMS07,0,0,0.9094367027282715,0.9094367027282715
PEMS07,0,0,0.9270086288452148,0.9270086288452148
PEMS07,0,0,0.8625056147575378,0.8625056147575378
PEMS07,0,0,0.8107171058654785,0.8107171058654785
PEMS07,0,0,0.9293561577796936,0.9293561577796936
PEMS07,0,0,0.7689986228942871,0.7689986228942871
PEMS07,0,0,0.9025180339813232,0.9025180339813232
PEMS07,0,0,0.7841083407402039,0.7841083407402039
PEMS07,0,0,0.5671381950378418,0.5671381950378418
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,-12,60,0.2554820775985718,0.48067188262939453
PEMS07,-6,30,0.6236903667449951,0.6405802369117737
PEMS07,0,0,0.9496227502822876,0.9496227502822876
PEMS07,0,0,0.7655727863311768,0.7655727863311768
PEMS07,0,0,0.8060608506202698,0.8060608506202698
PEMS07,0,0,0.688965916633606,0.688965916633606
PEMS07,0,0,0.7460540533065796,0.7460540533065796
PEMS07,0,0,0.7594904899597168,0.7594904899597168
PEMS07,0,0,0.8641567826271057,0.8641567826271057
PEMS07,0,0,0.9115769863128662,0.9115769863128662
PEMS07,0,0,0.921494722366333,0.921494722366333
PEMS07,0,0,0.7520743608474731,0.7520743608474731
PEMS07,0,0,0.8945685625076294,0.8945685625076294
PEMS07,0,0,0.8330664038658142,0.8330664038658142
PEMS07,0,0,0.9178370237350464,0.9178370237350464
PEMS07,0,0,0.9463081955909729,0.9463081955909729
PEMS07,0,0,0.8572163581848145,0.8572163581848145
PEMS07,-3,15,0.7672171592712402,0.7707407474517822
PEMS07,0,0,0.9531374573707581,0.9531374573707581
PEMS07,0,0,0.982661783695221,0.982661783695221
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.7805264592170715,0.7805264592170715
PEMS07,-4,20,0.46963173151016235,0.4796307682991028
PEMS07,0,0,0.7159844636917114,0.7159844636917114
PEMS07,0,0,0.7142722010612488,0.7142722010612488
PEMS07,0,0,0.6842957139015198,0.6842957139015198
PEMS07,0,0,0.8124305009841919,0.8124305009841919
PEMS07,0,0,0.8701047301292419,0.8701047301292419
PEMS07,0,0,0.5615027546882629,0.5615027546882629
PEMS07,1,5,0.599742591381073,0.6027030348777771
PEMS07,0,0,0.9587821364402771,0.9587821364402771
PEMS07,0,0,0.9547879695892334,0.9547879695892334
PEMS07,0,0,0.9999998807907104,0.9999998807907104
PEMS07,0,0,0.9999998807907104,0.9999998807907104
PEMS07,0,0,0.8007521033287048,0.8007521033287048
PEMS07,0,0,0.8738369941711426,0.8738369941711426
PEMS07,0,0,0.8825134634971619,0.8825134634971619
PEMS07,0,0,0.9301565885543823,0.9301565885543823
PEMS07,0,0,0.9254542589187622,0.9254542589187622
PEMS07,0,0,0.982661783695221,0.982661783695221
PEMS07,0,0,0.5046555399894714,0.5046555399894714
PEMS07,0,0,0.45653006434440613,0.45653006434440613
PEMS07,0,0,0.6961097121238708,0.6961097121238708
PEMS07,0,0,0.9866446256637573,0.9866446256637573
PEMS07,0,0,0.7432242631912231,0.7432242631912231
PEMS07,0,0,0.9491626620292664,0.9491626620292664
PEMS07,0,0,0.9357677698135376,0.9357677698135376
PEMS07,0,0,0.8398132920265198,0.8398132920265198
PEMS07,0,0,0.806156575679779,0.806156575679779
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,-6,30,0.7970510125160217,0.8188061714172363
PEMS07,0,0,0.8394697308540344,0.8394697308540344
PEMS07,0,0,0.8394697308540344,0.8394697308540344
PEMS07,0,0,0.8391645550727844,0.8391645550727844
PEMS07,0,0,0.8964273929595947,0.8964273929595947
PEMS07,-6,30,0.38488417863845825,0.3933109641075134
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9794493317604065,0.9794493317604065
PEMS07,0,0,0.9829176664352417,0.9829176664352417
PEMS07,0,0,0.9999998807907104,0.9999998807907104
PEMS07,3,15,0.48861417174339294,0.4943048059940338
PEMS07,0,0,0.9855467677116394,0.9855467677116394
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9594369530677795,0.9594369530677795
PEMS07,0,0,0.9846377372741699,0.9846377372741699
PEMS07,0,0,0.543399453163147,0.543399453163147
PEMS07,4,20,0.22466371953487396,0.22785159945487976
PEMS07,0,0,0.742281973361969,0.742281973361969
PEMS07,0,0,0.9999995231628418,0.9999995231628418
PEMS07,0,0,0.9495096206665039,0.9495096206665039
PEMS07,0,0,0.8386268615722656,0.8386268615722656
PEMS07,-2,10,0.7823859453201294,0.7877652049064636
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.7701153755187988,0.7701153755187988
PEMS07,0,0,0.8986007571220398,0.8986007571220398
PEMS07,0,0,0.8859879374504089,0.8859879374504089
PEMS07,0,0,0.7034593820571899,0.7034593820571899
PEMS07,0,0,0.8605496883392334,0.8605496883392334
PEMS07,0,0,0.6639063954353333,0.6639063954353333
PEMS07,0,0,0.9796960353851318,0.9796960353851318
PEMS07,0,0,0.9312822818756104,0.9312822818756104
PEMS07,0,0,0.9860473275184631,0.9860473275184631
PEMS07,0,0,0.7742606401443481,0.7742606401443481
PEMS07,0,0,0.8459516167640686,0.8459516167640686
PEMS07,0,0,0.9282416105270386,0.9282416105270386
PEMS07,6,30,0.5136810541152954,0.524316668510437
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.8280975818634033,0.8280975818634033
PEMS07,5,25,0.6970833539962769,0.7176057696342468
PEMS07,0,0,0.7240310311317444,0.7240310311317444
PEMS07,1,5,0.5013441443443298,0.501412034034729
PEMS07,0,0,0.6711620688438416,0.6711620688438416
PEMS07,0,0,0.9262555837631226,0.9262555837631226
PEMS07,0,0,0.7050804495811462,0.7050804495811462
PEMS07,0,0,0.8815314769744873,0.8815314769744873
PEMS07,1,5,0.3408225476741791,0.34448352456092834
PEMS07,0,0,0.9532290101051331,0.9532290101051331
PEMS07,0,0,0.7992230653762817,0.7992230653762817
